;index;transaction_id;description;Amount;category;date;month;customer_id;type;In_or_Out;bank_to;bank_from;transac_prob;description_prob;priority;home_bank;customer_prob;is_scam_transaction;fraud_type;case_id;interbank;day_of_month;weight_bank;weight_priority;weight_category;weight_day;transac_prob_weight;description_prob_weight;customer_prob_weight;prediction;to_investigate;chosen;cash_inv;ext_investigator;net_gain
251;361218;475407;Physical Therapy Session - Back Pain;152.32;Healthcare;2024-12-31;December;12830;spending;paid_out;bank_E;bank_D;0.5;0.41;2;bank_D;0.49;0.0;;;1;31;4.011498757672601e-09;1.948926352415131e-09;0.0034360632906041853;0.0005317143595208686;5.705291145039067e-10;0.00422620170026629;0.0018024061637479936;0.01;0.0;-0.0;0.0;0.0;0.0
252;361219;475409;Online Retailer - Tech Gadgets;261.36;Online Shopping;2024-12-31;December;12854;spending;paid_out;bank_B;bank_C;0.56;0.4;3;bank_C;0.45;0.0;;;1;31;2.77250156908173e-09;2.1626832798048924e-09;4.974510226048939e-09;0.0005317143595208686;6.389926082443756e-10;0.004123123610015893;0.001655270966707341;0.0063;0.0;-0.0;0.0;0.0;0.0
253;361220;475410;Credit Card Payment - Discover **** 9012;115.3;Credit Card Payment;2024-12-31;December;12854;spending;paid_out;bank_C;bank_C;0.45;0.53;2;bank_C;0.45;0.0;;;0;31;2.77250156908173e-09;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;5.13476203053516e-10;0.0054631387832710585;0.001655270966707341;0.0077;0.0;-0.0;-0.0;-0.0;0.0
254;361221;475411;Coffee Shop - Morning Espresso;3.33;Dining Out;2024-12-31;December;12854;spending;paid_out;bank_A;bank_C;0.38;0.48;1;bank_C;0.45;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;4.336021270229691e-10;0.004947748332019071;0.001655270966707341;0.0071;0.0;-0.0;0.0;0.0;0.0
255;361222;475413;Charitable Donation - Local Animal Shelter;30.25;Charity;2024-12-31;December;12874;spending;paid_out;bank_C;bank_D;0.37;0.45;1;bank_D;0.7;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;2.665725981744802e-06;0.0005317143595208686;4.2219154473289094e-10;0.0046385140612678795;0.002574865948211419;0.0077;0.0;-0.0;0.0;0.0;0.0
256;361223;475414;Gap - Kids' Fashion;32.16;Shopping;2024-12-31;December;12875;spending;paid_out;bank_D;bank_D;0.23;0.51;1;bank_D;0.3;0.0;;;0;31;4.011498757672601e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;2.624433926717971e-10;0.005256982602770264;0.0011035139778048939;0.0333;1.0;-0.0;0.0;0.0;0.0
257;361224;475415;Fast Food - Lunch on the Go;10.24;Dining Out;2024-12-31;December;12875;spending;paid_out;bank_B;bank_D;0.2;0.38;1;bank_D;0.3;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;2.282116458015627e-10;0.003916967429515098;0.0011035139778048939;0.0056;0.0;-0.0;0.0;0.0;0.0
258;361225;475416;Shopping at Boots ;8.21;Personal care;2024-12-31;December;12875;spending;paid_out;bank_D;bank_D;0.15;0.18;1;bank_D;0.3;0.0;;;0;31;4.011498757672601e-09;1.4582620672969162e-09;3.346816383700704e-08;0.0005317143595208686;1.71158734351172e-10;0.0018554056245071516;0.0011035139778048939;0.0035;0.0;-0.0;-0.0;-0.0;0.0
259;361226;475417;Gap - Kids' Fashion;32.82;Shopping;2024-12-31;December;12875;spending;paid_out;bank_C;bank_D;0.34;0.54;1;bank_D;0.3;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;3.8795979786265656e-10;0.005566216873521455;0.0011035139778048939;0.0336;1.0;-0.0;0.0;0.0;0.0
260;361227;475418;ENT Specialist - Ear and Throat Exam;106.69;Healthcare;2024-12-31;December;12921;spending;paid_out;bank_D;bank_D;0.69;0.68;2;bank_D;0.67;0.0;;;0;31;4.011498757672601e-09;1.948926352415131e-09;0.0034360632906041853;0.0005317143595208686;7.873301780153911e-10;0.007009310137027019;0.00246451455043093;0.0134;0.0;-0.0;-0.0;-0.0;0.0
261;361228;475420;Giant Food;47.49;Groceries;2024-12-31;December;12945;spending;paid_out;bank_D;bank_B;0.41;0.53;1;bank_B;0.44;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;4.678338738932034e-10;0.0054631387832710585;0.001618487167447178;0.0076;0.0;-0.0;0.0;0.0;0.0
262;361229;475423;Credit Card Payment - American Express **** 5678;181.09;Credit Card Payment;2024-12-31;December;13013;spending;paid_out;bank_B;bank_B;0.66;0.36;3;bank_B;0.33;0.0;;;0;31;3.340206885552361e-09;2.1626832798048924e-09;4.158424766910558e-09;0.0005317143595208686;7.530984311451569e-10;0.003710811249014303;0.0012138653755853835;0.0055;0.0;-0.0;-0.0;-0.0;0.0
263;361230;475424;Piggly Wiggly;31.71;Groceries;2024-12-31;December;13013;spending;paid_out;bank_E;bank_B;0.12;0.52;1;bank_B;0.33;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;1.369269874809376e-10;0.005360060693020661;0.0012138653755853835;0.0071;0.0;-0.0;0.0;0.0;0.0
264;361231;475425;Transfer to Vacation Fund;301.8;Transfers;2024-12-31;December;13013;spending;paid_out;bank_B;bank_B;0.53;0.41;3;bank_B;0.33;0.0;;;0;31;3.340206885552361e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;6.047608613741411e-10;0.00422620170026629;0.0012138653755853835;0.006;0.0;-0.0;-0.0;-0.0;0.0
265;361232;475426;Fast Food - Lunch on the Go;14.29;Dining Out;2024-12-31;December;13013;spending;paid_out;bank_A;bank_B;0.31;0.3;1;bank_B;0.33;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;3.537280509924221e-10;0.0030923427075119194;0.0012138653755853835;0.0048;0.0;-0.0;0.0;0.0;0.0
266;361233;475427;Morrisons;47.11;Groceries;2024-12-31;December;13013;spending;paid_out;bank_A;bank_B;0.58;0.41;1;bank_B;0.33;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;6.618137728245317e-10;0.00422620170026629;0.0012138653755853835;0.006;0.0;-0.0;0.0;0.0;0.0
267;361234;475428;Grocery Shopping - Super Value Mart;55.87;Groceries;2024-12-31;December;13013;spending;paid_out;bank_A;bank_B;0.33;0.44;1;bank_B;0.33;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;3.7654921557257843e-10;0.004535435971017482;0.0012138653755853835;0.0063;0.0;-0.0;0.0;0.0;0.0
268;361235;475429;Amazon.com - Online Shopping;124.05;Online Shopping;2024-12-31;December;13013;spending;paid_out;bank_A;bank_B;0.63;0.16;2;bank_B;0.33;0.0;;;1;31;3.340206885552361e-09;1.948926352415131e-09;4.974510226048939e-09;0.0005317143595208686;7.188666842749225e-10;0.001649249444006357;0.0012138653755853835;0.0034;0.0;-0.0;0.0;0.0;0.0
269;361236;475430;Prescription Medications - Pharmacy;29.7;Healthcare;2024-12-31;December;13020;spending;paid_out;bank_D;bank_E;0.26;0.35;1;bank_E;0.68;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;0.0034360632906041853;0.0005317143595208686;2.9667513954203147e-10;0.003607733158763906;0.0025012983496910932;0.0101;0.0;-0.0;0.0;0.0;0.0
270;361237;475431;Fast Food - Lunch Combo;11.95;Dining Out;2024-12-31;December;13029;spending;paid_out;bank_C;bank_B;0.23;0.55;1;bank_B;0.23;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;2.624433926717971e-10;0.005669294963771853;0.0008460273829837521;0.007;0.0;-0.0;0.0;0.0;0.0
271;361238;475432;Credit Card Payment - Visa **** 4567;96.72;Credit Card Payment;2024-12-31;December;13042;spending;paid_out;bank_C;bank_E;0.55;0.59;2;bank_E;0.45;0.0;;;1;31;4.461238324197369e-08;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;6.275820259542974e-10;0.006081607324773442;0.001655270966707341;0.0083;0.0;-0.0;0.0;0.0;0.0
272;361239;475433;Credit Card Payment - American Express **** 3456;206.36;Credit Card Payment;2024-12-31;December;13042;spending;paid_out;bank_B;bank_E;0.6;0.34;3;bank_E;0.45;0.0;;;1;31;4.461238324197369e-08;2.1626832798048924e-09;4.158424766910558e-09;0.0005317143595208686;6.84634937404688e-10;0.0035046550685135093;0.001655270966707341;0.0057;0.0;-0.0;0.0;0.0;0.0
273;361240;475436;Home Improvement - Hardware Store;72.3;Home Improvement;2024-12-31;December;13045;spending;paid_out;bank_D;bank_D;0.35;0.68;1;bank_D;0.55;0.0;;;0;31;4.011498757672601e-09;1.4582620672969162e-09;1.1059120955511165e-08;0.0005317143595208686;3.9937038015273463e-10;0.007009310137027019;0.0020231089593089726;0.0096;0.0;-0.0;-0.0;-0.0;0.0
274;361241;475437;Transfer to Investment Account;442.05;Transfers;2024-12-31;December;13045;spending;paid_out;bank_B;bank_D;0.74;0.68;3;bank_D;0.55;0.0;;;1;31;4.011498757672601e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;8.443830894657819e-10;0.007009310137027019;0.0020231089593089726;0.0096;0.0;-0.0;0.0;0.0;0.0
275;361242;475439;HEB Grocery;57.22;Groceries;2024-12-31;December;13156;spending;paid_out;bank_D;bank_B;0.37;0.56;1;bank_B;0.62;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;4.2219154473289094e-10;0.00577237305402225;0.0022805955541301145;0.0086;0.0;-0.0;0.0;0.0;0.0
276;361243;475440;Coffee Shop - Afternoon Pick-Me-Up;5.55;Dining Out;2024-12-31;December;13156;spending;paid_out;bank_C;bank_B;0.24;0.7;1;bank_B;0.62;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;2.738539749618752e-10;0.007215466317527812;0.0022805955541301145;0.01;0.0;-0.0;0.0;0.0;0.0
277;361244;475441;Fast Food - Lunch on the Go;11.9;Dining Out;2024-12-31;December;13156;spending;paid_out;bank_A;bank_B;0.12;0.53;1;bank_B;0.62;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;1.369269874809376e-10;0.0054631387832710585;0.0022805955541301145;0.0083;0.0;-0.0;0.0;0.0;0.0
278;361245;475443;Transfer to Vacation Fund;348.89;Transfers;2024-12-31;December;13174;spending;paid_out;bank_C;bank_B;0.59;0.64;3;bank_B;0.43;0.0;;;1;31;3.340206885552361e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;6.732243551146098e-10;0.006596997776025428;0.0015817033681870148;0.0087;0.0;-0.0;0.0;0.0;0.0
279;361246;475445;Piggly Wiggly;35.38;Groceries;2024-12-31;December;13174;spending;paid_out;bank_B;bank_B;0.24;0.37;1;bank_B;0.43;0.0;;;0;31;3.340206885552361e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;2.738539749618752e-10;0.0038138893392647005;0.0015817033681870148;0.0059;0.0;-0.0;-0.0;-0.0;0.0
280;361247;475446;Fuel Purchase - Gas Station;42.31;Transportation;2024-12-31;December;13174;spending;paid_out;bank_E;bank_B;0.22;0.27;1;bank_B;0.43;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;2.5103281038171895e-10;0.0027831084367607277;0.0015817033681870148;0.0049;0.0;-0.0;0.0;0.0;0.0
281;361248;475447;Restaurant Lunch - Business Meeting;77.37;Dining Out;2024-12-31;December;13174;spending;paid_out;bank_D;bank_B;0.47;0.6;1;bank_B;0.43;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;5.362973676336723e-10;0.006184685415023839;0.0015817033681870148;0.0083;0.0;-0.0;0.0;0.0;0.0
282;361249;475450;Transfer to Emergency Fund;183.9;Transfers;2024-12-31;December;13429;spending;paid_out;bank_C;bank_C;0.59;0.4;3;bank_C;0.4;0.0;;;0;31;2.77250156908173e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;6.732243551146098e-10;0.004123123610015893;0.0014713519704065254;0.0061;0.0;-0.0;-0.0;-0.0;0.0
283;361250;475451;Transfer to Vacation Fund;405.26;Transfers;2024-12-31;December;13429;spending;paid_out;bank_A;bank_C;0.6;0.24;3;bank_C;0.4;0.0;;;1;31;2.77250156908173e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;6.84634937404688e-10;0.0024738741660095356;0.0014713519704065254;0.0045;0.0;-0.0;0.0;0.0;0.0
284;361251;475452;Coffee Shop - Latte and Croissant;6.56;Dining Out;2024-12-31;December;13429;spending;paid_out;bank_E;bank_C;0.3;0.29;1;bank_C;0.4;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;3.42317468702344e-10;0.002989264617261522;0.0014713519704065254;0.005;0.0;-0.0;0.0;0.0;0.0
285;361252;475453;Online purchase - Waterstones ;12.04;Personal care;2024-12-31;December;13453;spending;paid_out;bank_E;bank_E;0.11;0.2;1;bank_E;0.63;0.0;;;0;31;4.461238324197369e-08;1.4582620672969162e-09;3.346816383700704e-08;0.0005317143595208686;1.2551640519085948e-10;0.0020615618050079465;0.0023173793533902776;0.0049;0.0;-0.0;-0.0;-0.0;0.0
286;361253;475454;Fast Food - Dinner Combo;19.03;Dining Out;2024-12-31;December;13453;spending;paid_out;bank_B;bank_E;0.26;0.19;1;bank_E;0.63;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;2.9667513954203147e-10;0.001958483714757549;0.0023173793533902776;0.0048;0.0;-0.0;0.0;0.0;0.0
287;361254;475456;Kmart Super Centers;56.17;Groceries;2024-12-31;December;13463;spending;paid_out;bank_D;bank_A;0.58;0.59;1;bank_A;0.56;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;6.618137728245317e-10;0.006081607324773442;0.0020598927585691357;0.0087;0.0;-0.0;0.0;0.0;0.0
288;361255;475459;Amazon Prime Membership Renewal;9.06;Online Shopping;2024-12-31;December;13498;spending;paid_out;bank_E;bank_D;0.29;0.19;1;bank_D;0.48;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;4.974510226048939e-09;0.0005317143595208686;3.3090688641226586e-10;0.001958483714757549;0.0017656223644878304;0.0043;0.0;-0.0;0.0;0.0;0.0
289;361256;475460;Fuel Purchase - Gas Station;42.17;Transportation;2024-12-31;December;13498;spending;paid_out;bank_B;bank_D;0.27;0.15;1;bank_D;0.48;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;3.0808572183210965e-10;0.0015461713537559597;0.0017656223644878304;0.0038;0.0;-0.0;0.0;0.0;0.0
290;361257;475461;Fast Food - Dinner Combo;14.27;Dining Out;2024-12-31;December;13498;spending;paid_out;bank_D;bank_D;0.19;0.24;1;bank_D;0.48;0.0;;;0;31;4.011498757672601e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;2.1680106351148454e-10;0.0024738741660095356;0.0017656223644878304;0.0048;0.0;-0.0;-0.0;-0.0;0.0
291;361258;475462;Sports Medicine Clinic - Injury Evaluation;134.23;Healthcare;2024-12-31;December;13498;spending;paid_out;bank_A;bank_D;0.44;0.63;2;bank_D;0.48;0.0;;;1;31;4.011498757672601e-09;1.948926352415131e-09;0.0034360632906041853;0.0005317143595208686;5.020656207634379e-10;0.006493919685775031;0.0017656223644878304;0.0122;0.0;-0.0;0.0;0.0;0.0
292;361259;475463;Restaurant Lunch - Business Meeting;76.46;Dining Out;2024-12-31;December;13503;spending;paid_out;bank_B;bank_C;0.64;0.16;1;bank_C;0.48;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;7.302772665650006e-10;0.001649249444006357;0.0017656223644878304;0.0039;0.0;-0.0;0.0;0.0;0.0
293;361260;475465;Zara - Clothing Purchase;150.27;Shopping;2024-12-31;December;13503;spending;paid_out;bank_A;bank_C;0.79;0.63;2;bank_C;0.48;0.0;;;1;31;2.77250156908173e-09;1.948926352415131e-09;0.02643742096421169;0.0005317143595208686;9.014360009161726e-10;0.006493919685775031;0.0017656223644878304;0.0352;1.0;1.0;0.0;0.0;-0.0
294;361261;475466;Medical Nutrition Therapy - Dietary Consultation;98.8;Healthcare;2024-12-31;December;13507;spending;paid_out;bank_C;bank_B;0.61;0.14;2;bank_B;0.28;0.0;;;1;31;3.340206885552361e-09;1.948926352415131e-09;0.0034360632906041853;0.0005317143595208686;6.960455196947661e-10;0.0014430932635055625;0.0010299463792845678;0.0064;0.0;-0.0;0.0;0.0;0.0
295;361262;475467;Meijer;50.07;Groceries;2024-12-31;December;13507;spending;paid_out;bank_E;bank_B;0.48;0.34;1;bank_B;0.28;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;5.477079499237504e-10;0.0035046550685135093;0.0010299463792845678;0.0051;0.0;-0.0;0.0;0.0;0.0
296;361263;475468;Restaurant - Dinner with Friends;88.51;Dining Out;2024-12-31;December;13507;spending;paid_out;bank_B;bank_B;0.46;0.55;2;bank_B;0.28;0.0;;;0;31;3.340206885552361e-09;1.948926352415131e-09;3.853158937934411e-09;0.0005317143595208686;5.248867853435942e-10;0.005669294963771853;0.0010299463792845678;0.0072;0.0;-0.0;-0.0;-0.0;0.0
297;361264;475469;Transfer from Current to Savings;150.66;Transfers;2024-12-31;December;13537;spending;paid_out;bank_A;bank_A;0.65;0.42;2;bank_A;0.57;0.0;;;0;31;1.5635019273921968e-09;1.948926352415131e-09;8.76103921326134e-08;0.0005317143595208686;7.416878488550787e-10;0.004329279790516687;0.0020966765578292984;0.007;0.0;-0.0;-0.0;-0.0;0.0
298;361265;475470;Festival Foods;42.47;Groceries;2024-12-31;December;13537;spending;paid_out;bank_B;bank_A;0.29;0.39;1;bank_A;0.57;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;3.3090688641226586e-10;0.004020045519765495;0.0020966765578292984;0.0066;0.0;-0.0;0.0;0.0;0.0
299;361266;475471;Credit Card Payment - Mastercard **** 5678;165.62;Credit Card Payment;2024-12-31;December;13537;spending;paid_out;bank_B;bank_A;0.59;0.32;3;bank_A;0.57;0.0;;;1;31;1.5635019273921968e-09;2.1626832798048924e-09;4.158424766910558e-09;0.0005317143595208686;6.732243551146098e-10;0.003298498888012714;0.0020966765578292984;0.0059;0.0;-0.0;0.0;0.0;0.0
300;361267;475473;Online Shopping - Amazon;87.44;Online Shopping;2024-12-31;December;13558;spending;paid_out;bank_C;bank_A;0.65;0.49;2;bank_A;0.48;0.0;;;1;31;1.5635019273921968e-09;1.948926352415131e-09;4.974510226048939e-09;0.0005317143595208686;7.416878488550787e-10;0.005050826422269468;0.0017656223644878304;0.0073;0.0;-0.0;0.0;0.0;0.0
301;361268;475474;C&A - Budget Clothing;30.78;Shopping;2024-12-31;December;13558;spending;paid_out;bank_D;bank_A;0.26;0.62;1;bank_A;0.48;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;2.9667513954203147e-10;0.0063908415955246335;0.0017656223644878304;0.0351;1.0;-0.0;0.0;0.0;0.0
302;361269;475475;Restaurant - Dinner with Friends;89.23;Dining Out;2024-12-31;December;13558;spending;paid_out;bank_B;bank_A;0.67;0.24;2;bank_A;0.48;0.0;;;1;31;1.5635019273921968e-09;1.948926352415131e-09;3.853158937934411e-09;0.0005317143595208686;7.64509013435235e-10;0.0024738741660095356;0.0017656223644878304;0.0048;0.0;-0.0;0.0;0.0;0.0
303;361270;475476;Restaurant - Dinner with Friends;91.07;Dining Out;2024-12-31;December;13560;spending;paid_out;bank_E;bank_D;0.45;0.21;2;bank_D;0.2;0.0;;;1;31;4.011498757672601e-09;1.948926352415131e-09;3.853158937934411e-09;0.0005317143595208686;5.13476203053516e-10;0.0021646398952583435;0.0007356759852032627;0.0034;0.0;-0.0;0.0;0.0;0.0
304;361271;475478;Morrisons;46.52;Groceries;2024-12-31;December;13579;spending;paid_out;bank_E;bank_C;0.26;0.37;1;bank_C;0.57;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;2.9667513954203147e-10;0.0038138893392647005;0.0020966765578292984;0.0064;0.0;-0.0;0.0;0.0;0.0
305;361272;475480;Target - Discount Shopping;49.75;Shopping;2024-12-31;December;13579;spending;paid_out;bank_E;bank_C;0.48;0.12;1;bank_C;0.57;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;5.477079499237504e-10;0.0012369370830047678;0.0020966765578292984;0.0303;1.0;1.0;0.0;0.0;-0.0
306;361273;475482;Online Shopping - Electronics;142.37;Online Shopping;2024-12-31;December;13587;spending;paid_out;bank_D;bank_C;0.6;0.41;2;bank_C;0.45;0.0;;;1;31;2.77250156908173e-09;1.948926352415131e-09;4.974510226048939e-09;0.0005317143595208686;6.84634937404688e-10;0.00422620170026629;0.001655270966707341;0.0064;0.0;-0.0;0.0;0.0;0.0
307;361274;475484;Online Shopping - Amazon;76.28;Online Shopping;2024-12-31;December;13629;spending;paid_out;bank_A;bank_B;0.52;0.55;1;bank_B;0.43;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;4.974510226048939e-09;0.0005317143595208686;5.933502790840629e-10;0.005669294963771853;0.0015817033681870148;0.0078;0.0;-0.0;0.0;0.0;0.0
308;361275;475485;Transfer to Vacation Fund;300.8;Transfers;2024-12-31;December;13655;spending;paid_out;bank_B;bank_A;0.65;0.36;3;bank_A;0.22;0.0;;;1;31;1.5635019273921968e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;7.416878488550787e-10;0.003710811249014303;0.000809243583723589;0.0051;0.0;-0.0;0.0;0.0;0.0
309;361276;475486;Fry's Food Stores;59.42;Groceries;2024-12-31;December;13655;spending;paid_out;bank_C;bank_A;0.35;0.63;1;bank_A;0.22;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;3.9937038015273463e-10;0.006493919685775031;0.000809243583723589;0.0078;0.0;-0.0;0.0;0.0;0.0
310;361277;475488;Jet2Holidays;1427.34;Holiday;2024-12-31;December;13655;spending;paid_out;bank_C;bank_A;0.75;0.36;3;bank_A;0.22;0.0;;;1;31;1.5635019273921968e-09;2.1626832798048924e-09;0.09441163101815048;0.0005317143595208686;8.5579367175586e-10;0.003710811249014303;0.000809243583723589;0.0995;1.0;1.0;0.0;0.0;-0.0
311;361278;475489;Orthopedic Rehabilitation - Joint Recovery;156.22;Healthcare;2024-12-31;December;13655;spending;paid_out;bank_E;bank_A;0.79;0.2;2;bank_A;0.22;0.0;;;1;31;1.5635019273921968e-09;1.948926352415131e-09;0.0034360632906041853;0.0005317143595208686;9.014360009161726e-10;0.0020615618050079465;0.000809243583723589;0.0068;0.0;-0.0;0.0;0.0;0.0
